titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Esta es la identidad del hombre estadounidense que murió en extrañas circunstancias al salir de un hotel en exclusivo sector de Medellín,El Tiempo,11:19 PM,https://www.eltiempo.com/buscar/colombia/medellin/esta-es-la-identidad-del-hombre-estadounidense-que-murio-en-extranas-circunstancias-al-salir-de-un-hotel-en-exclusivo-sector-de-medellin-3506048,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, solo se habla de un incidente que no está relacionado con protestas docentes.","La noticia trata sobre la muerte de un hombre estadounidense en Medellín, sin relación con protestas o educación.",,,"{'pais': 'Colombia', 'ciudad': 'Medellín'}",Medellín11:19 PM,paro docentes,2025-11-04 23:29:15,media
'Peace and respect for international law are objectives of the utmost importance': Foreign Minister Rosa Villavicencio on the CELAC-EU Summit,El Tiempo,11:18 PM,https://www.eltiempo.com/buscar/mundo/peace-and-respect-for-international-law-are-objectives-of-the-utmost-importance-foreign-minister-rosa-villavicencio-on-the-celac-eu-summit-3506050,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases, sino que se habla de un evento internacional, lo que indica que no es un paro docente.","La noticia se centra en los objetivos del Ministro de Relaciones Exteriores en una cumbre internacional, sin relación con protestas docentes.",,,,Internacional11:18 PM,paro docentes,2025-11-04 23:29:15,media
"Escándalo en Miss Universe 2025 por denuncia de la representante de México, Fátima Bosch: 'No tengo miedo de alzar mi voz'",El Tiempo,11:17 PM,https://www.eltiempo.com/buscar/cultura/gente/nuevo-escandalo-en-miss-universe-2025-por-denuncia-de-la-representante-de-mexico-fatima-bosch-no-tengo-miedo-de-alzar-mi-voz-3506052,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases, sino una denuncia en un evento de Miss Universe, lo que no califica como un paro docente.","La representante de México en Miss Universe, Fátima Bosch, denuncia una situación en el certamen, afirmando que no tiene miedo de alzar su voz.",,denuncia en evento,"{'pais': 'México', 'ciudad': None, 'localidades': None}",Gente11:17 PM,paro docentes,2025-11-04 23:29:15,media
EL TIEMPO arrives in Santa Marta to provide special coverage of the CELAC-EU summit to be held on November 9 and 10,El Tiempo,11:16 PM,https://www.eltiempo.com/buscar/mundo/latinoamerica/el-tiempo-arrives-in-santa-marta-to-provide-special-coverage-of-the-celac-eu-summit-to-be-held-on-november-9-and-10-3506051,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, solo se habla de cobertura de un evento.","La noticia informa sobre la cobertura del evento CELAC-EU en Santa Marta, sin relación a protestas docentes.",,,"{'pais': 'Colombia', 'ciudad': 'Santa Marta', 'localidades': []}",Latinoamérica11:16 PM,paro docentes,2025-11-04 23:29:15,media
"Lotería de la Cruz Roja, resultados del martes 4 de noviembre: números ganadores del premio mayor",El Tiempo,11:16 PM,https://www.eltiempo.com/buscar/economia/finanzas-personales/loteria-de-la-cruz-roja-resultados-del-martes-4-de-noviembre-numeros-ganadores-del-premio-mayor-3506032,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, ya que el texto se refiere a resultados de una lotería y no a una movilización docente.","El texto informa sobre los resultados de la lotería de la Cruz Roja, sin relación con protestas o paros docentes.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Finanzas Personales11:16 PM,paro docentes,2025-11-04 23:29:15,media
"Lotería del Huila, resultados del martes 4 de noviembre: estos son los números ganadores del premio mayor",El Tiempo,11:13 PM,https://www.eltiempo.com/buscar/economia/finanzas-personales/loteria-del-huila-resultados-del-martes-4-de-noviembre-estos-son-los-numeros-ganadores-del-premio-mayor-3506031,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, por lo que no se puede considerar un paro docente verdadero.",La noticia se centra en los resultados de la lotería del Huila y no aborda temas relacionados con educación o protestas docentes.,,,"{'pais': 'Colombia', 'ciudad': 'Huila'}",Finanzas Personales11:13 PM,paro docentes,2025-11-04 23:29:15,media
EL TIEMPO llega a Santa Marta para realizar un cubrimiento especial de la cumbre Celac-UE que se hará el 9 y 10 de noviembre,El Tiempo,11:10 PM,https://www.eltiempo.com/buscar/mundo/latinoamerica/el-tiempo-llega-a-santa-marta-para-realizar-un-cubrimiento-especial-de-la-cumbre-celac-ue-el-9-y-10-de-noviembre-3506036,False,False,False,True,,[],[],,"No se menciona ninguna suspensión de clases, sino un cubrimiento especial de un evento.","El artículo informa sobre la cobertura de la cumbre Celac-UE en Santa Marta, sin relación con protestas docentes.",,cubrir evento,"{'pais': 'Colombia', 'ciudad': 'Santa Marta'}",Latinoamérica11:10 PM,paro docentes,2025-11-04 23:29:15,"media, EL TIEMPO"
Calle 80 de Bogotá tendrá carriles adicionales para tráfico mixto y para buses de TransMilenio; así es el proyecto que mejorará movilidad en corredor,El Tiempo,11:06 PM,https://www.eltiempo.com/buscar/bogota/calle-80-de-bogota-tendra-carriles-adicional-y-exclusivo-para-buses-de-transmilenio-asi-es-el-proyecto-3505945,False,False,True,True,,[],[],,"No se menciona ninguna suspensión de clases, sino un proyecto de movilidad en Bogotá.","Se presenta un proyecto para mejorar la movilidad en la Calle 80 de Bogotá, sin relación con protestas docentes.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Calle 80']}",Bogotá11:06 PM,paro docentes,2025-11-04 23:29:15,media
'Las ciudades deben comprender realmente cuál será el impacto del cambio climático': Banco Mundial en el Día Mundial de Ciudades,El Tiempo,11:04 PM,https://www.eltiempo.com/buscar/bogota/las-ciudades-deben-comprender-realmente-cual-sera-el-impacto-del-cambio-climatico-banco-mundial-en-el-dia-mundial-de-ciudades-3505023,False,False,True,True,,[],[],,"No se menciona ninguna suspensión de clases, sino que se habla de un evento relacionado con el cambio climático y el Banco Mundial.","La noticia se centra en el impacto del cambio climático en las ciudades, según el Banco Mundial, sin relación con un paro docente.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}",Bogotá11:04 PM,paro docentes,2025-11-04 23:29:15,media
Vagones del metro de Bogotá sufrieron accidente en China y fueron devueltos a la fábrica,El Tiempo,11:03 PM,https://www.eltiempo.com/buscar/bogota/metro-de-bogota-vagones-del-metro-sufrieron-accidente-en-china-3505846,False,False,True,True,,[],[],,"No se menciona ninguna suspensión de clases, ya que la noticia se centra en un accidente de vagones del metro de Bogotá.",La noticia informa sobre un accidente de vagones del metro de Bogotá que fueron devueltos a la fábrica en China.,,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Bogotá11:03 PM,paro docentes,2025-11-04 23:29:15,media
"Se conocen detalles de la ruta que hizo el señalado de ejecutar el asesinato contra el alcalde Carlos Manzo de Michoacán, en México",El Tiempo,11:02 PM,https://www.eltiempo.com/buscar/mundo/latinoamerica/se-conocen-detalles-de-la-ruta-que-hizo-el-senalado-de-ejecutar-el-asesinato-contra-el-alcalde-carlos-manzo-de-michoacan-en-mexico-3506047,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, sino un evento relacionado con un asesinato en México.","La noticia se centra en un asesinato relacionado con un alcalde en México, sin conexión a protestas docentes.",,,"{'pais': 'México', 'ciudad': 'Michoacán'}",Latinoamérica11:02 PM,paro docentes,2025-11-04 23:29:15,media
¿Con qué armas y tropas cuenta Venezuela para defenderse de Estados Unidos en caso de una posible invasión? / Análisis de Mauricio Vargas,El Tiempo,11:00 PM,https://www.eltiempo.com/buscar/mundo/eeuu-y-canada/con-que-armas-y-tropas-cuenta-venezuela-para-defenderse-de-estados-unidos-en-caso-de-una-posible-invasion-3506001,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, sino que el texto se centra en un análisis militar de Venezuela.","El texto analiza la capacidad militar de Venezuela frente a una posible invasión de Estados Unidos, sin relación con protestas docentes.",,,"{'pais': 'Venezuela', 'ciudad': None, 'localidades': []}",EEUU11:00 PM,paro docentes,2025-11-04 23:29:15,media
"Costa Rica, un destino donde el turismo de bienestar se convierte en modelo sostenible para el mundo: claves para conocer sus experiencias verdes",El Tiempo,11:00 PM,https://www.eltiempo.com/buscar/mundo/latinoamerica/costa-rica-un-destino-donde-el-turismo-de-bienestar-se-convierte-en-modelo-sostenible-para-el-mundo-claves-para-conocer-sus-experiencias-verdes-3505948,False,False,False,False,,[],[],,"La noticia no menciona ninguna suspensión de clases, sino que se enfoca en el turismo de bienestar en Costa Rica.","La noticia destaca a Costa Rica como un modelo sostenible en turismo de bienestar, sin relación con protestas docentes.",,,"{'pais': 'Costa Rica', 'ciudad': None, 'localidades': []}",Latinoamérica11:00 PM,paro docentes,2025-11-04 23:29:15,media
A este hombre una varilla de metal se le clavó en el cerebro y cambió radicalmente su personalidad durante 12 años,El Tiempo,11:00 PM,https://www.eltiempo.com/buscar/cultura/gente/a-este-hombre-una-varilla-de-metal-se-le-clavo-en-el-cerebro-y-cambio-radicalmente-su-personalidad-durante-12-anos-3505967,False,False,False,False,,[],[],,"La noticia no menciona ninguna suspensión de clases, sino que se centra en un incidente personal, por lo que no se puede considerar un paro docente.",La noticia relata un caso de un hombre que sufrió un accidente que afectó su personalidad durante 12 años.,,,{},Gente11:00 PM,paro docentes,2025-11-04 23:29:15,media
¿Por qué amar puede doler… y aun así valer la pena? La nueva reflexión de Píldoras del Alma,El Tiempo,11:00 PM,https://www.eltiempo.com/buscar/cultura/gente/por-que-amar-puede-doler-y-aun-asi-valer-la-pena-la-nueva-reflexion-de-pildoras-del-alma-3505914,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, por lo que no se puede considerar un paro docente verdadero.","El texto no aborda temas relacionados con paros docentes, sindicatos o protestas, sino que parece ser una reflexión personal.",,,{},Gente11:00 PM,paro docentes,2025-11-04 23:29:15,media
Carlos Caicedo habla de su candidatura presidencial: ‘No hemos recibido aún una llamada ni una invitación formal para el frente amplio’,El Tiempo,11:00 PM,https://www.eltiempo.com/buscar/politica/carlos-caicedo-no-hemos-recibido-aun-una-llamada-ni-una-invitacion-formal-para-el-frente-amplio-3505918,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, sino que se habla de una declaración política relacionada con una candidatura presidencial.",La noticia se centra en una declaración de Carlos Caicedo sobre su candidatura presidencial y no aborda temas de educación o protestas docentes.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Política11:00 PM,paro docentes,2025-11-04 23:29:15,media
Alejandro Gaviria renuncia a la lista del Senado y ya habría reemplazo tras veto del exministro de Educación,El Tiempo,10:58 PM,https://www.eltiempo.com/buscar/politica/partidos-politicos/alejandro-gaviria-renuncia-a-la-lista-del-senado-y-ya-habria-reemplazo-tras-veto-del-exministro-de-educacion-3506040,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, solo se habla de la renuncia de un político.",La noticia informa sobre la renuncia de Alejandro Gaviria a la lista del Senado y menciona un posible reemplazo.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Partidos Políticos10:58 PM,paro docentes,2025-11-04 23:29:15,media
"Así se distribuiría el dinero de Bogotá para 2026: 40,4 billones de pesos serían para financiar proyectos, invertir y saldar deudas",El Tiempo,10:58 PM,https://www.eltiempo.com/buscar/bogota/asi-se-distribuiria-el-dinero-de-bogota-para-2026-40-4-billones-de-pesos-serian-para-financiar-proyectos-invertir-y-saldar-deudas-3505865,False,False,True,True,,[],[],40400000000000.0,"No se menciona ninguna suspensión de clases, solo se habla de la distribución de dinero para proyectos en Bogotá.","La noticia detalla la distribución de 40,4 billones de pesos en Bogotá para proyectos y deudas, sin mencionar protestas o paros docentes.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Bogotá10:58 PM,paro docentes,2025-11-04 23:29:15,media
El increíble dato estadístico al que llegó Luis Díaz: nunca antes visto en la historia de la Champions League,El Tiempo,10:54 PM,https://www.eltiempo.com/buscar/deportes/futbol-internacional/el-increible-dato-estadistico-al-que-llego-luis-diaz-nunca-antes-visto-en-la-champions-league-3506046,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, sino que el texto se refiere a un dato estadístico sobre fútbol.","El texto habla sobre un dato estadístico relacionado con el fútbol, sin relación con educación o protestas docentes.",,,"{'pais': None, 'ciudad': None, 'localidades': []}",Fútbol Internacional10:54 PM,paro docentes,2025-11-04 23:29:15,media
